"GeneSymbol","Guide","Type","BaseMeanA","BaseMeanB","FoldChange","pvalue","padj"
"LYN","LYN-5","x",5,6,1.063,0.815849187801851,1
"LYN","LYN-6","x",4,3,0.918,0.741357381197517,1
"LYN","LYN-7","x",10,11,1.06,0.819690846824921,1
"LYN","LYN-8","x",6,6,1.046,0.864232484758476,1
"MAGI1","MAGI1-1","x",13,11,0.92,0.738176806884018,1
"MAGI1","MAGI1-2","x",12,10,0.868,0.577838162725062,1
"MAGI1","MAGI1-3","x",12,6,0.67,0.115615665207508,1
"MAGI1","MAGI1-4","x",14,11,0.848,0.501454466099527,1
"MAGI1","MAGI1-5","x",9,7,0.825,0.456665165143092,1
"MAGI1","MAGI1-6","x",4,5,1.15,0.592716775296224,1
"MAGI1","MAGI1-7","x",5,6,1.041,0.877095888338437,1
"MAGI1","MAGI1-8","x",6,4,0.884,0.638757768245745,1
"MAGI3","MAGI3-1","x",6,4,0.814,0.430653062333303,1
"MAGI3","MAGI3-2","x",5,6,1.095,0.727831001963691,1
"MAGI3","MAGI3-3","x",6,7,1.136,0.62446492296413,1
"MAGI3","MAGI3-4","x",7,5,0.836,0.493036365863136,1
"MAGI3","MAGI3-5","x",4,3,0.921,0.748059446206856,1
"MAGI3","MAGI3-6","x",3,6,1.31,0.30128476416632,1
"MAGI3","MAGI3-7","x",5,5,0.998,0.993948064257558,1
"MAGI3","MAGI3-8","x",8,13,1.374,0.204682710445517,1
"MAK","MAK-1","x",5,8,1.344,0.253033360663303,1
"MAK","MAK-2","x",10,9,0.949,0.837359825208398,1
"MAK","MAK-3","x",8,10,1.073,0.783404324772287,1
"MAK","MAK-4","x",7,4,0.79,0.367948807961926,1
"MAK","MAK-5","x",5,5,0.927,0.772858167686171,1
"MAK","MAK-6","x",2,4,1.247,0.374007020805024,1
"MAK","MAK-7","x",4,8,1.316,0.295450676987341,1
"MAK","MAK-8","x",5,10,1.423,0.173477452131681,1
"MAP2K1","MAP2K1-1","x",4,5,1.063,0.814899201072337,1
"MAP2K1","MAP2K1-2","x",15,15,0.991,0.971972480446119,1
"MAP2K1","MAP2K1-3","x",8,8,0.984,0.951003634076669,1
"MAP2K1","MAP2K1-4","x",6,6,0.978,0.930753320315832,1
"MAP2K1","MAP2K1-5","x",3,7,1.366,0.233906013223291,1
"MAP2K1","MAP2K1-6","x",7,5,0.91,0.719142665118614,1
"MAP2K1","MAP2K1-7","x",5,3,0.793,0.371113010547203,1
"MAP2K1","MAP2K1-8","x",7,4,0.751,0.275467384862612,1
"MAP2K2","MAP2K2-1","x",4,3,0.904,0.697647502689475,1
"MAP2K2","MAP2K2-2","x",6,5,0.962,0.883470755477481,1
"MAP2K2","MAP2K2-3","x",5,2,0.734,0.232693848692115,1
"MAP2K2","MAP2K2-4","x",7,5,0.878,0.617044002946059,1
"MAP2K2","MAP2K2-5","x",11,8,0.832,0.467883541195744,1
"MAP2K2","MAP2K2-6","x",8,6,0.888,0.646562627194626,1
"MAP2K2","MAP2K2-7","x",6,2,0.688,0.151878548346829,1
"MAP2K2","MAP2K2-8","x",9,7,0.896,0.671807842179854,1
"MAP2K3","MAP2K3-1","x",4,8,1.435,0.166673352846634,1
"MAP2K3","MAP2K3-2","x",5,6,1.029,0.913957383814306,1
"MAP2K3","MAP2K3-3","x",5,4,0.845,0.518845508424163,1
"MAP2K3","MAP2K3-4","x",5,7,1.23,0.428525542498959,1
"MAP2K3","MAP2K3-5","x",4,4,0.933,0.791967138473652,1
"MAP2K3","MAP2K3-6","x",4,5,1.159,0.569355454717197,1
"MAP2K3","MAP2K3-7","x",3,4,1.148,0.591378092842012,1
"MAP2K3","MAP2K3-8","x",5,5,0.967,0.897055434174752,1
"MAP2K4","MAP2K4-1","x",6,11,1.391,0.19760251679504,1
"MAP2K4","MAP2K4-2","x",4,7,1.282,0.343313229838008,1
"MAP2K4","MAP2K4-3","x",4,7,1.281,0.343911516872999,1
"MAP2K4","MAP2K4-4","x",3,5,1.19,0.505360967059848,1
"MAP2K4","MAP2K4-5","x",7,8,1.091,0.73698036960463,1
"MAP2K4","MAP2K4-6","x",7,5,0.847,0.524486171063258,1
"MAP2K4","MAP2K4-7","x",5,5,0.946,0.831837085698831,1
"MAP2K4","MAP2K4-8","x",5,6,1.079,0.771129156003496,1
"MAP2K5","MAP2K5-1","x",12,10,0.935,0.787474565011016,1
"MAP2K5","MAP2K5-2","x",2,2,0.977,0.913584433463298,1
"MAP2K5","MAP2K5-3","x",7,13,1.457,0.137047217713484,1
"MAP2K5","MAP2K5-4","x",3,3,0.96,0.865317258957217,1
"MAP2K5","MAP2K5-5","x",8,10,1.118,0.664560251563624,1
"MAP2K5","MAP2K5-6","x",8,6,0.862,0.564308708147168,1
"MAP2K5","MAP2K5-7","x",3,6,1.28,0.345479516482777,1
"MAP2K5","MAP2K5-8","x",8,9,1.011,0.965300518837415,1
"MAP2K6","MAP2K6-1","x",11,5,0.657,0.102180315016749,1
"MAP2K6","MAP2K6-2","x",10,6,0.725,0.21674538860707,1
"MAP2K6","MAP2K6-3","x",8,7,0.896,0.67224683661949,1
"MAP2K6","MAP2K6-4","x",7,8,1.07,0.794356617988224,1
"MAP2K6","MAP2K6-5","x",15,11,0.786,0.327434194461224,1
"MAP2K6","MAP2K6-6","x",3,9,1.65,0.0557757930711232,1
"MAP2K6","MAP2K6-7","x",5,7,1.206,0.474694070958371,1
"MAP2K6","MAP2K6-8","x",6,7,1.126,0.649560857290272,1
"MAP2K7","MAP2K7-1","x",13,5,0.599,0.0467087741554506,1
"MAP2K7","MAP2K7-2","x",6,8,1.219,0.445896166377355,1
"MAP2K7","MAP2K7-3","x",4,4,0.952,0.851978562453592,1
"MAP2K7","MAP2K7-4","x",5,4,0.863,0.573674577421825,1
"MAP2K7","MAP2K7-5","x",7,6,0.93,0.782363058795617,1
"MAP2K7","MAP2K7-6","x",6,7,1.146,0.602713180788599,1
"MAP2K7","MAP2K7-7","x",6,8,1.102,0.706768344290549,1
"MAP2K7","MAP2K7-8","x",7,6,0.88,0.626292010191429,1
"MAP3K1","MAP3K1-1","x",12,11,0.948,0.830811044134893,1
"MAP3K1","MAP3K1-2","x",9,5,0.719,0.203176718189125,1
"MAP3K1","MAP3K1-3","x",9,4,0.616,0.0620303870261687,1
"MAP3K1","MAP3K1-4","x",8,9,1.067,0.800111853115027,1
"MAP3K1","MAP3K1-5","x",10,4,0.588,0.0408206280571324,1
"MAP3K1","MAP3K1-6","x",5,3,0.782,0.342782868355883,1
"MAP3K1","MAP3K1-7","x",2,2,0.929,0.753838506737152,1
"MAP3K1","MAP3K1-8","x",4,5,1.218,0.44338174424444,1
"MAP3K10","MAP3K10-1","x",9,6,0.761,0.291728081855971,1
"MAP3K10","MAP3K10-2","x",7,11,1.399,0.188654196413787,1
"MAP3K10","MAP3K10-3","x",4,6,1.168,0.5525896767908,1
"MAP3K10","MAP3K10-4","x",9,6,0.806,0.406440851557461,1
"MAP3K10","MAP3K10-5","x",5,6,1.101,0.713792804823831,1
"MAP3K10","MAP3K10-6","x",5,4,0.84,0.506402594926299,1
"MAP3K10","MAP3K10-7","x",6,5,0.909,0.714706587985825,1
"MAP3K10","MAP3K10-8","x",5,8,1.23,0.425274190321092,1
"MAP3K11","MAP3K11-1","x",8,10,1.157,0.564903412331324,1
"MAP3K11","MAP3K11-2","x",3,7,1.548,0.0951234199607309,1
"MAP3K11","MAP3K11-3","x",3,3,0.976,0.924748670262614,1
"MAP3K11","MAP3K11-4","x",7,8,1.091,0.733652692284257,1
"MAP3K11","MAP3K11-5","x",1,1,0.997,0.982604223109812,1
"MAP3K11","MAP3K11-6","x",2,2,0.956,0.851598842688884,1
"MAP3K11","MAP3K11-7","x",3,3,1.036,0.890946936147985,1
"MAP3K11","MAP3K11-8","x",5,2,0.724,0.195311137175561,1
"MAP3K12","MAP3K12-1","x",10,9,0.917,0.738368590798314,1
"MAP3K12","MAP3K12-2","x",0,0,1,1,1
"MAP3K12","MAP3K12-3","x",5,8,1.308,0.303794464083653,1
"MAP3K12","MAP3K12-4","x",5,10,1.514,0.110895965694884,1
"MAP3K12","MAP3K12-5","x",3,5,1.195,0.489819493973333,1
"MAP3K12","MAP3K12-6","x",12,16,1.24,0.378687410639041,1
"MAP3K12","MAP3K12-7","x",7,5,0.808,0.413884285950733,1
"MAP3K12","MAP3K12-8","x",6,6,1.006,0.981596536595876,1
"MAP3K13","MAP3K13-1","x",4,7,1.264,0.369938907051317,1
"MAP3K13","MAP3K13-2","x",9,10,1.084,0.750835657693936,1
"MAP3K13","MAP3K13-3","x",15,14,0.952,0.834436884869778,1
"MAP3K13","MAP3K13-4","x",8,7,0.956,0.860609856042248,1
"MAP3K13","MAP3K13-5","x",4,2,0.8,0.355482970223332,1
"MAP3K13","MAP3K13-6","x",9,6,0.858,0.553980078913971,1
"MAP3K13","MAP3K13-7","x",5,5,0.995,0.98604250614592,1
"MAP3K13","MAP3K13-8","x",6,9,1.263,0.367552614092558,1
"MAP3K14","MAP3K14-1","x",8,7,0.919,0.748263967894014,1
"MAP3K14","MAP3K14-2","x",7,10,1.3,0.306091325306317,1
"MAP3K14","MAP3K14-3","x",7,9,1.091,0.73519039443968,1
"MAP3K14","MAP3K14-4","x",5,8,1.201,0.480995769534418,1
"MAP3K14","MAP3K14-5","x",7,5,0.824,0.456996046458382,1
"MAP3K14","MAP3K14-6","x",5,7,1.157,0.577547258319693,1
"MAP3K14","MAP3K14-7","x",7,7,1.029,0.91186471004091,1
"MAP3K14","MAP3K14-8","x",2,5,1.437,0.142939479136101,1
"MAP3K15","MAP3K15-1","x",9,4,0.667,0.120200916108231,1
"MAP3K15","MAP3K15-2","x",5,6,1.159,0.572370763101812,1
"MAP3K15","MAP3K15-3","x",9,5,0.74,0.250038899369582,1
"MAP3K15","MAP3K15-4","x",6,7,1.071,0.793366423469395,1
"MAP3K15","MAP3K15-5","x",8,5,0.831,0.474737284595381,1
"MAP3K15","MAP3K15-6","x",5,9,1.32,0.286816188028683,1
"MAP3K15","MAP3K15-7","x",5,10,1.417,0.178299076479387,1
"MAP3K15","MAP3K15-8","x",1,4,1.312,0.270915398449008,1
"MAP3K19","MAP3K19-1","x",10,7,0.844,0.513425186156224,1
"MAP3K19","MAP3K19-2","x",6,4,0.802,0.400535384924295,1
"MAP3K19","MAP3K19-3","x",7,5,0.788,0.362511722784284,1
"MAP3K19","MAP3K19-4","x",5,8,1.29,0.326320298159084,1
"MAP3K19","MAP3K19-5","x",4,3,0.879,0.620102934757886,1
"MAP3K19","MAP3K19-6","x",3,4,1.154,0.582770259141954,1
"MAP3K19","MAP3K19-7","x",6,9,1.339,0.259851991469275,1
"MAP3K19","MAP3K19-8","x",3,5,1.279,0.347375674935471,1
"MAP3K2","MAP3K2-1","x",15,17,1.078,0.744845892214042,1
"MAP3K2","MAP3K2-2","x",9,7,0.91,0.714542126671642,1
"MAP3K2","MAP3K2-3","x",5,5,1.009,0.971613651940991,1
"MAP3K2","MAP3K2-4","x",6,5,0.889,0.651401734414365,1
"MAP3K2","MAP3K2-5","x",3,5,1.189,0.509741277258216,1
"MAP3K2","MAP3K2-6","x",3,5,1.179,0.528441930911097,1
"MAP3K2","MAP3K2-7","x",4,2,0.771,0.301061696179745,1
"MAP3K2","MAP3K2-8","x",2,3,1.084,0.746982381454831,1
"MAP3K3","MAP3K3-1","x",5,7,1.165,0.558187566711255,1
"MAP3K3","MAP3K3-2","x",2,4,1.192,0.490377189760253,1
"MAP3K3","MAP3K3-3","x",5,7,1.195,0.49322147552796,1
"MAP3K3","MAP3K3-4","x",7,11,1.333,0.253187442018969,1
"MAP3K3","MAP3K3-5","x",5,5,1.032,0.905297014939049,1
"MAP3K3","MAP3K3-6","x",0,3,1.214,0.206560256196474,1
"MAP3K3","MAP3K3-7","x",8,10,1.148,0.593666267723979,1
"MAP3K3","MAP3K3-8","x",6,5,0.975,0.924290852018991,1
"MAP3K4","MAP3K4-1","x",14,11,0.85,0.506431028847494,1
"MAP3K4","MAP3K4-2","x",6,6,1.039,0.883890114637175,1
"MAP3K4","MAP3K4-3","x",11,7,0.782,0.341893035336616,1
"MAP3K4","MAP3K4-4","x",6,10,1.332,0.263844825728256,1
"MAP3K4","MAP3K4-5","x",4,3,0.871,0.591566639565243,1
"MAP3K4","MAP3K4-6","x",5,5,1.024,0.928043583308515,1
"MAP3K4","MAP3K4-7","x",5,5,1.031,0.907718003156288,1
"MAP3K4","MAP3K4-8","x",7,3,0.647,0.0965964380913457,1
"MAP3K5","MAP3K5-1","x",7,9,1.139,0.611842351270926,1
"MAP3K5","MAP3K5-2","x",6,6,0.987,0.959796021336149,1
"MAP3K5","MAP3K5-3","x",11,8,0.821,0.44407198967109,1
"MAP3K5","MAP3K5-4","x",8,5,0.802,0.396805718076741,1
"MAP3K5","MAP3K5-5","x",3,4,1.077,0.76660036318912,1
"MAP3K5","MAP3K5-6","x",6,8,1.204,0.476356171449784,1
"MAP3K5","MAP3K5-7","x",6,3,0.756,0.286225597272621,1
"MAP3K5","MAP3K5-8","x",11,8,0.826,0.452023583802785,1
"MAP3K6","MAP3K6-1","x",7,7,1.01,0.969071412942021,1
"MAP3K6","MAP3K6-2","x",4,8,1.349,0.25105796225684,1
"MAP3K6","MAP3K6-3","x",9,10,1.085,0.750332403089551,1
"MAP3K6","MAP3K6-4","x",10,4,0.643,0.0899030603526863,1
"MAP3K6","MAP3K6-5","x",4,7,1.331,0.275065671311719,1
"MAP3K6","MAP3K6-6","x",6,9,1.284,0.329106471763042,1
"MAP3K6","MAP3K6-7","x",4,3,0.904,0.698144464521247,1
"MAP3K6","MAP3K6-8","x",4,6,1.242,0.407849238647568,1
"MAP3K7","MAP3K7-1","x",8,10,1.151,0.584405887576598,1
"MAP3K7","MAP3K7-2","x",9,8,0.95,0.842949586897591,1
"MAP3K7","MAP3K7-3","x",11,8,0.864,0.569960609135036,1
"MAP3K7","MAP3K7-4","x",8,6,0.813,0.428938704237389,1
"MAP3K7","MAP3K7-5","x",2,5,1.429,0.170768956175908,1
"MAP3K7","MAP3K7-6","x",4,4,1.005,0.98555040335324,1
"MAP3K7","MAP3K7-7","x",4,4,1.002,0.995349077181602,1
"MAP3K7","MAP3K7-8","x",7,4,0.76,0.29501853024244,1
"MAP3K8","MAP3K8-1","x",11,8,0.825,0.447522055220128,1
"MAP3K8","MAP3K8-2","x",8,7,0.941,0.815298762166623,1
"MAP3K8","MAP3K8-3","x",9,7,0.859,0.552853067873069,1
"MAP3K8","MAP3K8-4","x",11,6,0.73,0.227103946011484,1
"MAP3K8","MAP3K8-5","x",5,8,1.269,0.361913415497205,1
"MAP3K8","MAP3K8-6","x",7,5,0.89,0.655511747818841,1
"MAP3K8","MAP3K8-7","x",7,8,1.066,0.804242152716579,1
"MAP3K8","MAP3K8-8","x",4,5,1.096,0.725526357547931,1
"MAP3K9","MAP3K9-1","x",3,5,1.224,0.440444904359367,1
"MAP3K9","MAP3K9-2","x",7,8,1.027,0.917327358441971,1
"MAP3K9","MAP3K9-3","x",10,7,0.761,0.278667646046515,1
"MAP3K9","MAP3K9-4","x",6,4,0.863,0.57363277390229,1
"MAP3K9","MAP3K9-5","x",4,3,0.868,0.580073679214969,1
"MAP3K9","MAP3K9-6","x",3,4,1.079,0.766053762590551,1
"MAP3K9","MAP3K9-7","x",5,4,0.88,0.626410786706196,1
"MAP3K9","MAP3K9-8","x",2,7,1.68,0.046254766927701,1
"MAP4K1","MAP4K1-1","x",4,7,1.31,0.303237453356941,1
"MAP4K1","MAP4K1-2","x",7,8,1.049,0.853246404025594,1
"MAP4K1","MAP4K1-3","x",5,7,1.14,0.617818057794729,1
"MAP4K1","MAP4K1-4","x",9,7,0.888,0.646117812919825,1
"MAP4K1","MAP4K1-5","x",11,15,1.193,0.468123818827759,1
"MAP4K1","MAP4K1-6","x",9,8,0.959,0.870764240901924,1
"MAP4K1","MAP4K1-7","x",4,5,1.1,0.715265110090027,1
"MAP4K1","MAP4K1-8","x",6,5,0.926,0.768408819346494,1
"MAP4K2","MAP4K2-1","x",9,11,1.117,0.660457304488149,1
"MAP4K2","MAP4K2-2","x",5,4,0.889,0.651720586250056,1
"MAP4K2","MAP4K2-3","x",7,5,0.88,0.621763872945586,1
"MAP4K2","MAP4K2-4","x",10,8,0.868,0.580579918463142,1
"MAP4K2","MAP4K2-5","x",7,8,1.048,0.857457156633478,1
"MAP4K2","MAP4K2-6","x",5,3,0.852,0.540236929245229,1
"MAP4K2","MAP4K2-7","x",2,3,1.025,0.924602169751165,1
"MAP4K2","MAP4K2-8","x",6,6,0.979,0.935086310262531,1
"MAP4K3","MAP4K3-1","x",9,8,0.94,0.808918583791457,1
"MAP4K3","MAP4K3-2","x",7,7,0.995,0.984698433198027,1
"MAP4K3","MAP4K3-3","x",10,12,1.141,0.60116554727449,1
"MAP4K3","MAP4K3-4","x",12,9,0.857,0.541219511567252,1
"MAP4K3","MAP4K3-5","x",2,6,1.672,0.0481059546928716,1
"MAP4K3","MAP4K3-6","x",5,5,1.053,0.842424508119692,1
"MAP4K3","MAP4K3-7","x",8,9,1.044,0.867835263513375,1
"MAP4K3","MAP4K3-8","x",3,3,0.968,0.898228055812885,1
"MAP4K4","MAP4K4-1","x",8,10,1.123,0.651003966035305,1
"MAP4K4","MAP4K4-2","x",7,8,1.097,0.724199888943729,1
"MAP4K4","MAP4K4-3","x",8,8,1.046,0.861221676458818,1
"MAP4K4","MAP4K4-4","x",4,9,1.431,0.170508787162336,1
"MAP4K4","MAP4K4-5","x",4,5,1.083,0.760215164314347,1
"MAP4K4","MAP4K4-6","x",2,2,1.049,0.838978318488296,1
"MAP4K4","MAP4K4-7","x",5,3,0.771,0.320526615850284,1
"MAP4K4","MAP4K4-8","x",7,9,1.201,0.47735761613157,1
"MAP4K5","MAP4K5-1","x",6,6,1.006,0.980273435331286,1
"MAP4K5","MAP4K5-2","x",9,15,1.399,0.17913436476908,1
"MAP4K5","MAP4K5-3","x",5,11,1.506,0.115676770340026,1
"MAP4K5","MAP4K5-4","x",13,8,0.794,0.36615511327453,1
"MAP4K5","MAP4K5-5","x",7,8,1.078,0.773723344169832,1
"MAP4K5","MAP4K5-6","x",5,5,1.077,0.777516612770409,1
"MAP4K5","MAP4K5-7","x",6,5,0.963,0.884426853908982,1
"MAP4K5","MAP4K5-8","x",4,5,1.194,0.494795323372396,1
"MAPK1","MAPK1-1","x",8,6,0.873,0.599792109320106,1
"MAPK1","MAPK1-2","x",6,10,1.311,0.296673605423646,1
"MAPK1","MAPK1-3","x",8,3,0.633,0.0806104504881857,1
"MAPK1","MAPK1-4","x",6,4,0.863,0.574932427712176,1
"MAPK1","MAPK1-5","x",4,4,1.054,0.83980523994608,1
"MAPK1","MAPK1-6","x",5,5,1.001,0.998002398406802,1
"MAPK1","MAPK1-7","x",6,6,0.985,0.953897247637792,1
"MAPK1","MAPK1-8","x",8,6,0.827,0.468450074328629,1
"MAPK10","MAPK10-1","x",3,4,1.064,0.81339189289099,1
"MAPK10","MAPK10-2","x",13,9,0.853,0.53740308630981,1
"MAPK10","MAPK10-3","x",7,5,0.865,0.581075748556877,1
"MAPK10","MAPK10-4","x",11,14,1.14,0.588620092795836,1
"MAPK10","MAPK10-5","x",6,7,1.072,0.789600957581888,1
"MAPK10","MAPK10-6","x",3,4,1.214,0.44240889328236,1
"MAPK10","MAPK10-7","x",13,7,0.674,0.11645025316196,1
"MAPK10","MAPK10-8","x",4,8,1.489,0.127456966573238,1
"MAPK11","MAPK11-1","x",3,3,1.017,0.945462340996907,1
"MAPK11","MAPK11-2","x",4,4,0.991,0.971595973725974,1
"MAPK11","MAPK11-3","x",6,6,1.038,0.88718637286545,1
"MAPK11","MAPK11-4","x",8,5,0.767,0.308982311961155,1
"MAPK11","MAPK11-5","x",12,8,0.786,0.345720892108721,1
"MAPK11","MAPK11-6","x",5,5,1.005,0.985156840234239,1
"MAPK11","MAPK11-7","x",5,9,1.415,0.182986067624798,1
"MAPK11","MAPK11-8","x",8,6,0.832,0.47549942828362,1
"MAPK12","MAPK12-1","x",16,10,0.748,0.233357308123438,1
"MAPK12","MAPK12-2","x",4,6,1.219,0.450160935928795,1
"MAPK12","MAPK12-3","x",3,3,1.01,0.96971829509669,1
"MAPK12","MAPK12-4","x",9,9,1.001,0.998303269239705,1
"MAPK12","MAPK12-5","x",10,5,0.672,0.12709771490601,1
"MAPK12","MAPK12-6","x",5,4,0.897,0.678094506031875,1
"MAPK12","MAPK12-7","x",5,8,1.343,0.258284456948628,1
"MAPK12","MAPK12-8","x",8,7,0.901,0.68925409830524,1
"MAPK13","MAPK13-1","x",7,7,0.996,0.986293418831524,1
"MAPK13","MAPK13-2","x",4,4,1.032,0.903739345835423,1
"MAPK13","MAPK13-3","x",10,7,0.788,0.356276362024818,1
"MAPK13","MAPK13-4","x",10,6,0.745,0.250290440272998,1
"MAPK13","MAPK13-5","x",5,2,0.703,0.168658045306908,1
"MAPK13","MAPK13-6","x",3,7,1.544,0.0963402002345349,1
"MAPK13","MAPK13-7","x",3,3,1.012,0.962935493555864,1
"MAPK13","MAPK13-8","x",7,7,0.976,0.925739072331343,1
"MAPK14","MAPK14-1","x",4,6,1.199,0.488799653981105,1
"MAPK14","MAPK14-2","x",4,6,1.146,0.601179252004993,1
"MAPK14","MAPK14-3","x",8,8,1.012,0.964049335703264,1
"MAPK14","MAPK14-4","x",6,8,1.181,0.517882415449865,1
"MAPK14","MAPK14-5","x",1,5,1.495,0.121332346139562,1
"MAPK14","MAPK14-6","x",7,7,0.938,0.805166438506282,1
"MAPK14","MAPK14-7","x",2,5,1.318,0.284024331030184,1
"MAPK14","MAPK14-8","x",5,5,1.04,0.879976684130677,1
"MAPK15","MAPK15-1","x",6,6,0.969,0.902817088755932,1
"MAPK15","MAPK15-2","x",6,6,0.985,0.953961865662501,1
"MAPK15","MAPK15-3","x",9,10,1.063,0.808624112570658,1
"MAPK15","MAPK15-4","x",10,6,0.786,0.3529270523876,1
"MAPK15","MAPK15-5","x",7,3,0.728,0.221764401977507,1
"MAPK15","MAPK15-6","x",5,7,1.24,0.412336931112188,1
"MAPK15","MAPK15-7","x",3,3,1.067,0.803435720251641,1
"MAPK15","MAPK15-8","x",6,9,1.338,0.260279725474978,1
"MAPK3","MAPK3-1","x",5,4,0.94,0.814537136849108,1
"MAPK3","MAPK3-2","x",4,5,1.052,0.847861545890467,1
"MAPK3","MAPK3-3","x",5,7,1.169,0.549773049839727,1
"MAPK3","MAPK3-4","x",10,7,0.774,0.315890481978759,1
"MAPK3","MAPK3-5","x",6,7,1.059,0.827054002108477,1
"MAPK3","MAPK3-6","x",6,4,0.786,0.356983950436153,1
"MAPK3","MAPK3-7","x",5,11,1.446,0.150420788806439,1
"MAPK3","MAPK3-8","x",8,6,0.882,0.62822764512338,1
"MAPK4","MAPK4-1","x",7,8,1.141,0.608668468407075,1
"MAPK4","MAPK4-2","x",5,5,1.061,0.821047054592117,1
"MAPK4","MAPK4-3","x",3,5,1.211,0.458927994484172,1
"MAPK4","MAPK4-4","x",8,8,1.006,0.980161441637961,1
"MAPK4","MAPK4-5","x",16,12,0.85,0.503372376937581,1
"MAPK4","MAPK4-6","x",6,5,0.869,0.589636061451015,1
"MAPK4","MAPK4-7","x",4,5,1.026,0.920222671331755,1
"MAPK4","MAPK4-8","x",3,4,1.2,0.479371387380433,1
"MAPK6","MAPK6-1","x",6,2,0.694,0.162474748952407,1
"MAPK6","MAPK6-2","x",3,6,1.432,0.168952472894779,1
"MAPK6","MAPK6-3","x",7,10,1.234,0.412348479326428,1
"MAPK6","MAPK6-4","x",8,7,0.945,0.825733096418274,1
"MAPK6","MAPK6-5","x",8,7,0.928,0.771305110712861,1
"MAPK6","MAPK6-6","x",9,9,1.054,0.836559305249152,1
"MAPK6","MAPK6-7","x",6,8,1.143,0.60719154786132,1
"MAPK6","MAPK6-8","x",6,3,0.705,0.181849829014302,1
"MAPK7","MAPK7-1","x",9,7,0.89,0.652465307863766,1
"MAPK7","MAPK7-2","x",6,8,1.133,0.632160984895286,1
"MAPK7","MAPK7-3","x",8,8,0.999,0.99798521818422,1
"MAPK7","MAPK7-4","x",7,6,0.929,0.775874389892516,1
"MAPK7","MAPK7-5","x",5,10,1.491,0.116987747422976,1
"MAPK7","MAPK7-6","x",6,6,1.024,0.927571799411354,1
"MAPK7","MAPK7-7","x",3,4,1.194,0.493194165247835,1
"MAPK7","MAPK7-8","x",6,9,1.233,0.418196268780846,1
"MAPK8","MAPK8-1","x",15,8,0.71,0.175466657032509,1
"MAPK8","MAPK8-2","x",9,7,0.842,0.50115087786351,1
"MAPK8","MAPK8-3","x",8,10,1.156,0.565765550550564,1
"MAPK8","MAPK8-4","x",9,11,1.139,0.602678189975271,1
"MAPK8","MAPK8-5","x",3,3,1.017,0.946688882384308,1
"MAPK8","MAPK8-6","x",6,9,1.253,0.382784338920501,1
"MAPK8","MAPK8-7","x",8,4,0.68,0.139872665999712,1
"MAPK8","MAPK8-8","x",7,4,0.757,0.287188335977895,1
"MAPK9","MAPK9-1","x",11,13,1.131,0.622135533150132,1
"MAPK9","MAPK9-2","x",16,12,0.83,0.448878118562699,1
"MAPK9","MAPK9-3","x",6,10,1.39,0.199490995685519,1
"MAPK9","MAPK9-4","x",11,12,1.004,0.986571461915826,1
"MAPK9","MAPK9-5","x",6,6,1.01,0.969082961276995,1
"MAPK9","MAPK9-6","x",6,8,1.21,0.461240136798315,1
"MAPK9","MAPK9-7","x",5,3,0.742,0.252198665074383,1
"MAPK9","MAPK9-8","x",5,11,1.627,0.0590592221782524,1
"MAPKAPK2","MAPKAPK2-1","x",10,7,0.823,0.44979266968897,1
"MAPKAPK2","MAPKAPK2-2","x",7,9,1.187,0.505821162641796,1
"MAPKAPK2","MAPKAPK2-3","x",9,6,0.823,0.453716629635596,1
"MAPKAPK2","MAPKAPK2-4","x",13,15,1.069,0.776409542126379,1
"MAPKAPK2","MAPKAPK2-5","x",14,12,0.944,0.810609798867396,1
"MAPKAPK2","MAPKAPK2-6","x",9,8,0.899,0.681615407617016,1
"MAPKAPK2","MAPKAPK2-7","x",15,11,0.829,0.453927667302932,1
"MAPKAPK2","MAPKAPK2-8","x",5,6,1.071,0.793482673664148,1
"MAPKAPK3","MAPKAPK3-1","x",12,11,0.941,0.804723628918328,1
"MAPKAPK3","MAPKAPK3-2","x",4,8,1.341,0.259910614781671,1
"MAPKAPK3","MAPKAPK3-3","x",9,11,1.128,0.634255653087717,1
"MAPKAPK3","MAPKAPK3-4","x",4,8,1.38,0.216942112049047,1
"MAPKAPK3","MAPKAPK3-5","x",4,3,0.84,0.500897650804419,1
"MAPKAPK3","MAPKAPK3-6","x",11,10,0.923,0.754205363153807,1
"MAPKAPK3","MAPKAPK3-7","x",4,6,1.16,0.571799265967716,1
"MAPKAPK3","MAPKAPK3-8","x",0,0,1,1,1
"MAPKAPK5","MAPKAPK5-1","x",3,4,1.215,0.446224437234309,1
"MAPKAPK5","MAPKAPK5-2","x",9,6,0.836,0.491561644662976,1
"MAPKAPK5","MAPKAPK5-3","x",15,24,1.324,0.238835983402226,1
"MAPKAPK5","MAPKAPK5-4","x",3,3,0.92,0.744646875317636,1
"MAPKAPK5","MAPKAPK5-5","x",7,6,0.917,0.738312879696119,1
"MAPKAPK5","MAPKAPK5-6","x",10,6,0.732,0.226057147928342,1
"MAPKAPK5","MAPKAPK5-7","x",0,0,0.979,0.823400192398538,1
"MAPKAPK5","MAPKAPK5-8","x",4,7,1.296,0.321401895386608,1
"MARK1","MARK1-1","x",9,10,1.052,0.84177839901511,1
"MARK1","MARK1-2","x",3,4,1.086,0.750217865280963,1
"MARK1","MARK1-3","x",5,6,1.164,0.560777826690803,1
