"GeneSymbol","Guide","Type","BaseMeanA","BaseMeanB","FoldChange","pvalue","padj"
"MAP3K1","MAP3K1-5","x",6,4,0.836,0.493105463216209,1
"MAP3K1","MAP3K1-6","x",4,3,0.817,0.437394814526672,1
"MAP3K1","MAP3K1-7","x",3,2,0.835,0.445110634071075,1
"MAP3K1","MAP3K1-8","x",2,5,1.462,0.140122641196848,1
"MAP3K10","MAP3K10-1","x",8,6,0.818,0.43866920565841,1
"MAP3K10","MAP3K10-2","x",8,11,1.217,0.438668000187292,1
"MAP3K10","MAP3K10-3","x",5,6,1.068,0.802883348744972,1
"MAP3K10","MAP3K10-4","x",7,6,0.955,0.858583772304917,1
"MAP3K10","MAP3K10-5","x",6,6,1.018,0.944687253426238,1
"MAP3K10","MAP3K10-6","x",5,4,0.867,0.584910554110304,1
"MAP3K10","MAP3K10-7","x",10,5,0.688,0.148486101019474,1
"MAP3K10","MAP3K10-8","x",11,8,0.803,0.394809303123264,1
"MAP3K11","MAP3K11-1","x",10,10,0.993,0.976237275330504,1
"MAP3K11","MAP3K11-2","x",6,7,1.066,0.80814800557491,1
"MAP3K11","MAP3K11-3","x",7,3,0.673,0.131061324972142,1
"MAP3K11","MAP3K11-4","x",8,8,1.044,0.865754369919003,1
"MAP3K11","MAP3K11-5","x",1,1,0.957,0.785057159804904,1
"MAP3K11","MAP3K11-6","x",3,2,0.847,0.493589477803662,1
"MAP3K11","MAP3K11-7","x",5,3,0.815,0.433681931720693,1
"MAP3K11","MAP3K11-8","x",3,2,0.806,0.386764741386684,1
"MAP3K12","MAP3K12-1","x",8,9,1.051,0.846413837468756,1
"MAP3K12","MAP3K12-2","x",0,0,0.983,0.855592417023574,1
"MAP3K12","MAP3K12-3","x",8,8,0.998,0.992939796190806,1
"MAP3K12","MAP3K12-4","x",7,10,1.243,0.400484673662521,1
"MAP3K12","MAP3K12-5","x",3,5,1.221,0.439614730992079,1
"MAP3K12","MAP3K12-6","x",9,16,1.43,0.14287211073754,1
"MAP3K12","MAP3K12-7","x",6,5,0.863,0.572103750443233,1
"MAP3K12","MAP3K12-8","x",5,6,1.126,0.649938069617976,1
"MAP3K13","MAP3K13-1","x",7,7,1.023,0.92926784697064,1
"MAP3K13","MAP3K13-2","x",10,10,1.019,0.939495347161228,1
"MAP3K13","MAP3K13-3","x",17,14,0.858,0.51446638760279,1
"MAP3K13","MAP3K13-4","x",7,7,1.061,0.819722549521774,1
"MAP3K13","MAP3K13-5","x",3,2,0.886,0.616427359436896,1
"MAP3K13","MAP3K13-6","x",6,6,0.995,0.985449886323435,1
"MAP3K13","MAP3K13-7","x",6,5,0.906,0.70547875413964,1
"MAP3K13","MAP3K13-8","x",6,9,1.303,0.30687501409468,1
"MAP3K14","MAP3K14-1","x",3,7,1.412,0.188458440455934,1
"MAP3K14","MAP3K14-2","x",9,10,1.067,0.799566432291344,1
"MAP3K14","MAP3K14-3","x",8,9,1.116,0.67031076106537,1
"MAP3K14","MAP3K14-4","x",8,8,0.975,0.923191246240174,1
"MAP3K14","MAP3K14-5","x",9,5,0.728,0.220937456800934,1
"MAP3K14","MAP3K14-6","x",5,7,1.233,0.422743444016855,1
"MAP3K14","MAP3K14-7","x",7,7,1.072,0.78934972694135,1
"MAP3K14","MAP3K14-8","x",3,5,1.222,0.422419020773764,1
"MAP3K15","MAP3K15-1","x",9,4,0.677,0.133809236281243,1
"MAP3K15","MAP3K15-2","x",5,6,1.132,0.636339560482819,1
"MAP3K15","MAP3K15-3","x",3,5,1.235,0.419939374239172,1
"MAP3K15","MAP3K15-4","x",6,7,1.093,0.7336054733078,1
"MAP3K15","MAP3K15-5","x",10,5,0.689,0.149455393613856,1
"MAP3K15","MAP3K15-6","x",7,9,1.146,0.599359373070939,1
"MAP3K15","MAP3K15-7","x",8,10,1.144,0.601245217048467,1
"MAP3K15","MAP3K15-8","x",4,4,0.935,0.787090084157786,1
"MAP3K19","MAP3K19-1","x",6,7,1.143,0.60698754463728,1
"MAP3K19","MAP3K19-2","x",4,4,0.963,0.886971169085288,1
"MAP3K19","MAP3K19-3","x",5,5,0.989,0.965012084418787,1
"MAP3K19","MAP3K19-4","x",9,8,0.912,0.719797807262013,1
"MAP3K19","MAP3K19-5","x",5,3,0.81,0.41925707459321,1
"MAP3K19","MAP3K19-6","x",5,4,0.945,0.827940665542815,1
"MAP3K19","MAP3K19-7","x",6,9,1.369,0.224671937916955,1
"MAP3K19","MAP3K19-8","x",7,5,0.803,0.402706044185704,1
"MAP3K2","MAP3K2-1","x",15,17,1.071,0.764925421246911,1
"MAP3K2","MAP3K2-2","x",9,7,0.866,0.574489974560797,1
"MAP3K2","MAP3K2-3","x",8,5,0.821,0.447993278052587,1
"MAP3K2","MAP3K2-4","x",6,5,0.912,0.724117267103182,1
"MAP3K2","MAP3K2-5","x",9,5,0.698,0.167960799904499,1
"MAP3K2","MAP3K2-6","x",6,5,0.905,0.703750381066411,1
"MAP3K2","MAP3K2-7","x",4,2,0.758,0.273084230213318,1
"MAP3K2","MAP3K2-8","x",3,3,0.985,0.953738478588633,1
"MAP3K3","MAP3K3-1","x",5,7,1.168,0.551675904373522,1
"MAP3K3","MAP3K3-2","x",3,4,1.068,0.798292125051067,1
"MAP3K3","MAP3K3-3","x",9,7,0.84,0.500178847613916,1
"MAP3K3","MAP3K3-4","x",13,11,0.925,0.752895862434749,1
"MAP3K3","MAP3K3-5","x",5,5,1.002,0.993974463178888,1
"MAP3K3","MAP3K3-6","x",1,3,1.183,0.279089927287539,1
"MAP3K3","MAP3K3-7","x",6,10,1.387,0.206068049795793,1
"MAP3K3","MAP3K3-8","x",4,5,1.112,0.685657871718214,1
"MAP3K4","MAP3K4-1","x",11,11,1.021,0.931302793166882,1
"MAP3K4","MAP3K4-2","x",7,6,0.923,0.758522415571713,1
"MAP3K4","MAP3K4-3","x",7,7,1.033,0.900755161384057,1
"MAP3K4","MAP3K4-4","x",11,10,0.934,0.787719895072069,1
"MAP3K4","MAP3K4-5","x",4,3,0.849,0.527409862678055,1
"MAP3K4","MAP3K4-6","x",4,5,1.095,0.728235158363224,1
"MAP3K4","MAP3K4-7","x",6,5,0.957,0.867087856999054,1
"MAP3K4","MAP3K4-8","x",4,3,0.88,0.624488867164534,1
"MAP3K5","MAP3K5-1","x",8,9,1.062,0.813240697429654,1
"MAP3K5","MAP3K5-2","x",7,6,0.956,0.861286312982459,1
"MAP3K5","MAP3K5-3","x",9,8,0.885,0.633095711368964,1
"MAP3K5","MAP3K5-4","x",8,5,0.798,0.387147763036683,1
"MAP3K5","MAP3K5-5","x",2,4,1.275,0.331976369372832,1
"MAP3K5","MAP3K5-6","x",6,7,1.122,0.659034226250312,1
"MAP3K5","MAP3K5-7","x",6,3,0.789,0.366433114487313,1
"MAP3K5","MAP3K5-8","x",8,8,0.975,0.921988113479448,1
"MAP3K6","MAP3K6-1","x",5,7,1.214,0.454994855721643,1
"MAP3K6","MAP3K6-2","x",7,8,1.08,0.767359731490951,1
"MAP3K6","MAP3K6-3","x",8,10,1.165,0.550452636180889,1
"MAP3K6","MAP3K6-4","x",5,4,0.946,0.831464990581273,1
"MAP3K6","MAP3K6-5","x",9,7,0.897,0.67662137931288,1
"MAP3K6","MAP3K6-6","x",10,9,0.913,0.718225326762503,1
"MAP3K6","MAP3K6-7","x",5,3,0.841,0.508318313105084,1
"MAP3K6","MAP3K6-8","x",6,6,1.04,0.881054775752779,1
"MAP3K7","MAP3K7-1","x",5,10,1.461,0.141493763034966,1
"MAP3K7","MAP3K7-2","x",6,8,1.165,0.5556699376935,1
"MAP3K7","MAP3K7-3","x",7,8,1.067,0.800282896303714,1
"MAP3K7","MAP3K7-4","x",3,6,1.28,0.346359279531319,1
"MAP3K7","MAP3K7-5","x",6,5,0.87,0.596106902514568,1
"MAP3K7","MAP3K7-6","x",7,4,0.744,0.258491858386042,1
"MAP3K7","MAP3K7-7","x",4,4,1.023,0.928869134618964,1
"MAP3K7","MAP3K7-8","x",6,4,0.789,0.36633834714733,1
"MAP3K8","MAP3K8-1","x",12,8,0.777,0.31873711528701,1
"MAP3K8","MAP3K8-2","x",5,7,1.211,0.463441924469382,1
"MAP3K8","MAP3K8-3","x",11,7,0.735,0.226140217908972,1
"MAP3K8","MAP3K8-4","x",6,6,0.998,0.992813810337885,1
"MAP3K8","MAP3K8-5","x",4,8,1.414,0.185412757337045,1
"MAP3K8","MAP3K8-6","x",8,5,0.819,0.444307784987442,1
"MAP3K8","MAP3K8-7","x",10,8,0.869,0.585387724767834,1
"MAP3K8","MAP3K8-8","x",6,5,0.957,0.865332928473001,1
"MAP3K9","MAP3K9-1","x",6,5,0.955,0.859937373264268,1
"MAP3K9","MAP3K9-2","x",7,8,1.092,0.734144697922985,1
"MAP3K9","MAP3K9-3","x",13,7,0.674,0.116554358646656,1
"MAP3K9","MAP3K9-4","x",7,4,0.776,0.333416780261034,1
"MAP3K9","MAP3K9-5","x",4,3,0.908,0.708573397343368,1
"MAP3K9","MAP3K9-6","x",3,4,1.06,0.820595154718026,1
"MAP3K9","MAP3K9-7","x",6,4,0.781,0.344709972190763,1
"MAP3K9","MAP3K9-8","x",4,7,1.394,0.203294515909617,1
"MAP4K1","MAP4K1-1","x",5,7,1.222,0.444570842729454,1
"MAP4K1","MAP4K1-2","x",9,8,0.934,0.789494691683258,1
"MAP4K1","MAP4K1-3","x",5,7,1.187,0.51389699584671,1
"MAP4K1","MAP4K1-4","x",6,7,1.126,0.648275366874666,1
"MAP4K1","MAP4K1-5","x",13,15,1.083,0.73987144019997,1
"MAP4K1","MAP4K1-6","x",6,8,1.165,0.557131625436719,1
"MAP4K1","MAP4K1-7","x",3,5,1.224,0.440515276654755,1
"MAP4K1","MAP4K1-8","x",9,5,0.776,0.332120262561425,1
"MAP4K2","MAP4K2-1","x",10,11,1.039,0.879844980270704,1
"MAP4K2","MAP4K2-2","x",4,4,1.017,0.948750242042787,1
"MAP4K2","MAP4K2-3","x",9,5,0.741,0.245769685087795,1
"MAP4K2","MAP4K2-4","x",8,8,0.973,0.915528614782154,1
"MAP4K2","MAP4K2-5","x",8,8,0.96,0.874522633008342,1
"MAP4K2","MAP4K2-6","x",6,3,0.756,0.285947158875154,1
"MAP4K2","MAP4K2-7","x",6,3,0.733,0.229592103824978,1
"MAP4K2","MAP4K2-8","x",7,6,0.886,0.643132065078528,1
"MAP4K3","MAP4K3-1","x",8,8,0.944,0.822960335817712,1
"MAP4K3","MAP4K3-2","x",5,7,1.158,0.573087405171428,1
"MAP4K3","MAP4K3-3","x",9,12,1.17,0.533380155015643,1
"MAP4K3","MAP4K3-4","x",9,9,1.052,0.843013927547232,1
"MAP4K3","MAP4K3-5","x",5,6,1.044,0.869822185374064,1
"MAP4K3","MAP4K3-6","x",7,5,0.858,0.559779118699889,1
"MAP4K3","MAP4K3-7","x",7,9,1.17,0.543712706931696,1
"MAP4K3","MAP4K3-8","x",3,3,0.973,0.913178547514741,1
"MAP4K4","MAP4K4-1","x",6,10,1.397,0.192360485308522,1
"MAP4K4","MAP4K4-2","x",5,8,1.271,0.35863795776215,1
"MAP4K4","MAP4K4-3","x",8,8,1.004,0.98690167267373,1
"MAP4K4","MAP4K4-4","x",5,9,1.299,0.316107755866291,1
"MAP4K4","MAP4K4-5","x",6,5,0.873,0.604432860292707,1
"MAP4K4","MAP4K4-6","x",4,2,0.812,0.388126343462087,1
"MAP4K4","MAP4K4-7","x",4,3,0.885,0.638747345583118,1
"MAP4K4","MAP4K4-8","x",9,9,1.001,0.997542091856704,1
"MAP4K5","MAP4K5-1","x",7,6,0.893,0.665270752166696,1
"MAP4K5","MAP4K5-2","x",12,15,1.179,0.506299747339811,1
"MAP4K5","MAP4K5-3","x",8,11,1.214,0.454040351445524,1
"MAP4K5","MAP4K5-4","x",10,8,0.908,0.703973713466672,1
"MAP4K5","MAP4K5-5","x",5,8,1.279,0.346278693327423,1
"MAP4K5","MAP4K5-6","x",3,5,1.245,0.403085645692062,1
"MAP4K5","MAP4K5-7","x",6,5,0.937,0.803612994497749,1
"MAP4K5","MAP4K5-8","x",3,5,1.355,0.242693508292009,1
"MAPK1","MAPK1-1","x",7,6,0.983,0.946856636465247,1
"MAPK1","MAPK1-2","x",6,10,1.408,0.187223377397006,1
"MAPK1","MAPK1-3","x",5,3,0.818,0.443852002620178,1
"MAPK1","MAPK1-4","x",6,4,0.85,0.535784479875456,1
"MAPK1","MAPK1-5","x",4,4,1.014,0.958394704663792,1
"MAPK1","MAPK1-6","x",6,5,0.925,0.767530557928842,1
"MAPK1","MAPK1-7","x",7,6,0.938,0.804563577406702,1
"MAPK1","MAPK1-8","x",7,6,0.909,0.716352678625529,1
"MAPK10","MAPK10-1","x",7,4,0.722,0.214771665426354,1
"MAPK10","MAPK10-2","x",8,9,1.113,0.679257257425663,1
"MAPK10","MAPK10-3","x",4,5,1.118,0.669733997441305,1
"MAPK10","MAPK10-4","x",14,14,1.001,0.996247977217783,1
"MAPK10","MAPK10-5","x",7,7,1.014,0.957500490147777,1
"MAPK10","MAPK10-6","x",2,4,1.4,0.181918650163256,1
"MAPK10","MAPK10-7","x",14,7,0.628,0.0630332319791224,1
"MAPK10","MAPK10-8","x",6,8,1.148,0.596279922512721,1
"MAPK11","MAPK11-1","x",3,3,1.053,0.83751940833382,1
"MAPK11","MAPK11-2","x",1,4,1.344,0.23548839975504,1
"MAPK11","MAPK11-3","x",7,6,0.94,0.812251754839071,1
"MAPK11","MAPK11-4","x",6,5,0.908,0.711541244130012,1
"MAPK11","MAPK11-5","x",6,8,1.246,0.393899887864893,1
"MAPK11","MAPK11-6","x",4,5,1.119,0.667517950582285,1
"MAPK11","MAPK11-7","x",6,9,1.186,0.509684005640332,1
"MAPK11","MAPK11-8","x",9,6,0.769,0.307405544317733,1
"MAPK12","MAPK12-1","x",13,10,0.871,0.569981295294625,1
"MAPK12","MAPK12-2","x",7,6,0.99,0.969057581412912,1
"MAPK12","MAPK12-3","x",3,3,1.025,0.922825040415411,1
"MAPK12","MAPK12-4","x",9,9,1.003,0.990816132981198,1
"MAPK12","MAPK12-5","x",6,5,0.91,0.719265001617548,1
"MAPK12","MAPK12-6","x",9,4,0.658,0.10700404987198,1
"MAPK12","MAPK12-7","x",6,8,1.168,0.549963494166037,1
"MAPK12","MAPK12-8","x",8,7,0.894,0.666613626949907,1
"MAPK13","MAPK13-1","x",4,7,1.228,0.43228456101999,1
"MAPK13","MAPK13-2","x",2,4,1.261,0.365899668527912,1
"MAPK13","MAPK13-3","x",9,7,0.853,0.538510194660727,1
"MAPK13","MAPK13-4","x",9,6,0.791,0.359001741414331,1
"MAPK13","MAPK13-5","x",4,2,0.744,0.248792601265815,1
"MAPK13","MAPK13-6","x",3,7,1.497,0.123044518239271,1
"MAPK13","MAPK13-7","x",4,3,0.885,0.636017960636346,1
"MAPK13","MAPK13-8","x",7,7,1.01,0.969420319589788,1
"MAPK14","MAPK14-1","x",7,6,0.933,0.790850650089285,1
"MAPK14","MAPK14-2","x",2,6,1.581,0.0777883913046516,1
"MAPK14","MAPK14-3","x",5,8,1.314,0.294664339567123,1
"MAPK14","MAPK14-4","x",11,8,0.824,0.447951910164875,1
"MAPK14","MAPK14-5","x",6,5,0.838,0.500886768089321,1
"MAPK14","MAPK14-6","x",4,7,1.265,0.369499151600362,1
"MAPK14","MAPK14-7","x",4,5,1.074,0.782524043177376,1
"MAPK14","MAPK14-8","x",3,5,1.335,0.268593997931521,1
"MAPK15","MAPK15-1","x",4,6,1.181,0.525277863578579,1
"MAPK15","MAPK15-2","x",3,6,1.341,0.262687743357185,1
"MAPK15","MAPK15-3","x",12,10,0.857,0.538633571598302,1
"MAPK15","MAPK15-4","x",5,6,1.093,0.731109795255573,1
"MAPK15","MAPK15-5","x",1,3,1.331,0.266540428815112,1
"MAPK15","MAPK15-6","x",4,7,1.262,0.374581037841246,1
"MAPK15","MAPK15-7","x",5,3,0.789,0.364655337292105,1
"MAPK15","MAPK15-8","x",8,9,1.109,0.687250097636214,1
"MAPK3","MAPK3-1","x",7,4,0.748,0.267640937477909,1
"MAPK3","MAPK3-2","x",5,5,0.932,0.787226713951224,1
"MAPK3","MAPK3-3","x",7,7,1.023,0.930041403095026,1
"MAPK3","MAPK3-4","x",9,7,0.865,0.57118886227237,1
"MAPK3","MAPK3-5","x",6,7,1.085,0.754118956534317,1
"MAPK3","MAPK3-6","x",5,4,0.867,0.585670098898885,1
"MAPK3","MAPK3-7","x",11,11,0.956,0.859038400000581,1
"MAPK3","MAPK3-8","x",6,6,1.01,0.968491266601957,1
"MAPK4","MAPK4-1","x",9,8,0.921,0.748446416320286,1
"MAPK4","MAPK4-2","x",6,5,0.957,0.866705643964397,1
"MAPK4","MAPK4-3","x",3,5,1.145,0.601873734520197,1
"MAPK4","MAPK4-4","x",5,8,1.358,0.236474767368968,1
"MAPK4","MAPK4-5","x",14,12,0.918,0.72471085752744,1
"MAPK4","MAPK4-6","x",8,5,0.736,0.238961080763222,1
"MAPK4","MAPK4-7","x",3,5,1.212,0.460492248527419,1
"MAPK4","MAPK4-8","x",5,4,0.928,0.772300322279908,1
"MAPK6","MAPK6-1","x",7,2,0.595,0.0475070230109165,1
"MAPK6","MAPK6-2","x",3,6,1.392,0.206571187812517,1
"MAPK6","MAPK6-3","x",10,10,0.994,0.981562902031334,1
"MAPK6","MAPK6-4","x",7,7,1.025,0.922473481792341,1
"MAPK6","MAPK6-5","x",8,7,0.899,0.678374569588777,1
"MAPK6","MAPK6-6","x",7,9,1.151,0.581236855786996,1
"MAPK6","MAPK6-7","x",4,8,1.378,0.21886114680233,1
"MAPK6","MAPK6-8","x",4,3,0.916,0.737947355100052,1
"MAPK7","MAPK7-1","x",7,7,1.045,0.864415612377042,1
"MAPK7","MAPK7-2","x",5,8,1.239,0.410543491814603,1
"MAPK7","MAPK7-3","x",7,8,1.094,0.729712019542821,1
"MAPK7","MAPK7-4","x",10,6,0.784,0.345619448551567,1
"MAPK7","MAPK7-5","x",17,10,0.694,0.141474017588418,1
"MAPK7","MAPK7-6","x",5,6,1.094,0.731910271490341,1
"MAPK7","MAPK7-7","x",3,4,1.108,0.692590263901994,1
"MAPK7","MAPK7-8","x",6,9,1.348,0.247814135106505,1
"MAPK8","MAPK8-1","x",12,8,0.818,0.427442440317256,1
"MAPK8","MAPK8-2","x",9,7,0.888,0.641949448818436,1
"MAPK8","MAPK8-3","x",11,10,0.956,0.858403904197895,1
"MAPK8","MAPK8-4","x",11,11,1.007,0.976717744938297,1
"MAPK8","MAPK8-5","x",6,3,0.773,0.320788068455818,1
"MAPK8","MAPK8-6","x",7,9,1.128,0.640901187193052,1
"MAPK8","MAPK8-7","x",5,4,0.906,0.707356773744398,1
"MAPK8","MAPK8-8","x",6,4,0.76,0.295399022890967,1
"MAPK9","MAPK9-1","x",8,13,1.42,0.162004108934198,1
"MAPK9","MAPK9-2","x",12,12,1.067,0.792858470257911,1
"MAPK9","MAPK9-3","x",10,10,0.972,0.909704806231923,1
"MAPK9","MAPK9-4","x",9,12,1.169,0.530733022420097,1
"MAPK9","MAPK9-5","x",4,6,1.148,0.597760676364784,1
"MAPK9","MAPK9-6","x",10,8,0.883,0.627679295851453,1
"MAPK9","MAPK9-7","x",5,3,0.782,0.345406227023462,1
"MAPK9","MAPK9-8","x",10,11,1.065,0.804706204546422,1
"MAPKAPK2","MAPKAPK2-1","x",8,7,0.977,0.926648356820793,1
"MAPKAPK2","MAPKAPK2-2","x",9,9,0.971,0.907550061279585,1
"MAPKAPK2","MAPKAPK2-3","x",9,6,0.82,0.44528318114763,1
"MAPKAPK2","MAPKAPK2-4","x",18,15,0.873,0.557330881212324,1
"MAPKAPK2","MAPKAPK2-5","x",17,12,0.81,0.372129855115312,1
"MAPKAPK2","MAPKAPK2-6","x",5,8,1.251,0.390887985676273,1
"MAPKAPK2","MAPKAPK2-7","x",7,11,1.299,0.300659541664746,1
"MAPKAPK2","MAPKAPK2-8","x",8,6,0.889,0.650422032358026,1
"MAPKAPK3","MAPKAPK3-1","x",13,11,0.873,0.578470997226468,1
"MAPKAPK3","MAPKAPK3-2","x",7,8,1.034,0.897015140290774,1
"MAPKAPK3","MAPKAPK3-3","x",7,11,1.288,0.315937290482938,1
"MAPKAPK3","MAPKAPK3-4","x",9,8,0.96,0.876264678157116,1
"MAPKAPK3","MAPKAPK3-5","x",7,3,0.631,0.0773411385182116,1
"MAPKAPK3","MAPKAPK3-6","x",9,10,1.024,0.92530387482196,1
"MAPKAPK3","MAPKAPK3-7","x",6,6,1.016,0.950788337462745,1
"MAPKAPK3","MAPKAPK3-8","x",1,0,0.961,0.676173849296594,1
"MAPKAPK5","MAPKAPK5-1","x",3,4,1.141,0.60839289173065,1
"MAPKAPK5","MAPKAPK5-2","x",7,6,0.947,0.83333028413908,1
"MAPKAPK5","MAPKAPK5-3","x",18,24,1.203,0.435177163737174,1
"MAPKAPK5","MAPKAPK5-4","x",4,3,0.817,0.432378461287531,1
"MAPKAPK5","MAPKAPK5-5","x",7,6,0.943,0.820348885053309,1
"MAPKAPK5","MAPKAPK5-6","x",9,6,0.779,0.330950051786229,1
"MAPKAPK5","MAPKAPK5-7","x",0,0,1,1,1
"MAPKAPK5","MAPKAPK5-8","x",9,7,0.884,0.633873019113019,1
"MARK1","MARK1-1","x",9,10,1.137,0.612168787430142,1
"MARK1","MARK1-2","x",4,4,1.055,0.837157540976584,1
"MARK1","MARK1-3","x",9,6,0.784,0.347231766561929,1
"MARK1","MARK1-4","x",7,7,1.003,0.990673894012739,1
"MARK1","MARK1-5","x",9,7,0.903,0.692601989023194,1
"MARK1","MARK1-6","x",4,5,1.177,0.534365419757524,1
"MARK1","MARK1-7","x",7,6,0.876,0.609179567722444,1
"MARK1","MARK1-8","x",5,8,1.218,0.450315418145423,1
"MARK2","MARK2-1","x",7,6,0.922,0.754634194022255,1
"MARK2","MARK2-2","x",6,8,1.118,0.668781543895164,1
"MARK2","MARK2-3","x",9,9,0.952,0.846992053285177,1
"MARK2","MARK2-4","x",9,5,0.714,0.197057581038755,1
"MARK2","MARK2-5","x",9,8,0.919,0.742077908438459,1
"MARK2","MARK2-6","x",6,8,1.208,0.465637911789875,1
"MARK2","MARK2-7","x",5,6,1.078,0.775687444673361,1
"MARK2","MARK2-8","x",14,12,0.895,0.643860764214997,1
"MARK3","MARK3-1","x",6,9,1.301,0.309890294193488,1
"MARK3","MARK3-2","x",11,11,1.033,0.898374921113362,1
"MARK3","MARK3-3","x",9,8,0.937,0.79597344559803,1
"MARK3","MARK3-4","x",9,8,0.951,0.843247259491871,1
"MARK3","MARK3-5","x",7,6,0.899,0.682821804546865,1
"MARK3","MARK3-6","x",11,8,0.823,0.448123319278591,1
"MARK3","MARK3-7","x",7,5,0.852,0.539489324866243,1
"MARK3","MARK3-8","x",5,6,1.126,0.651652163928902,1
"MARK4","MARK4-1","x",11,10,0.975,0.918100519082364,1
"MARK4","MARK4-2","x",3,3,1.054,0.836452436991854,1
"MARK4","MARK4-3","x",6,6,0.962,0.882624142822761,1
"MARK4","MARK4-4","x",8,6,0.831,0.470929355848754,1
"MARK4","MARK4-5","x",13,11,0.868,0.56554301332641,1
"MARK4","MARK4-6","x",10,10,1.031,0.904488060150206,1
"MARK4","MARK4-7","x",7,6,0.941,0.813878083528346,1
"MARK4","MARK4-8","x",4,6,1.229,0.431244105075,1
"MAST1","MAST1-1","x",6,3,0.795,0.381545647153933,1
"MAST1","MAST1-2","x",11,9,0.903,0.687853546119013,1
"MAST1","MAST1-3","x",10,3,0.55,0.0221272410654804,1
"MAST1","MAST1-4","x",10,8,0.875,0.593488982937745,1
"MAST1","MAST1-5","x",5,4,0.934,0.79317603909455,1
"MAST1","MAST1-6","x",3,1,0.864,0.445612448008342,1
"MAST1","MAST1-7","x",10,8,0.814,0.420952131258204,1
"MAST1","MAST1-8","x",7,5,0.824,0.457083761555272,1
"MAST2","MAST2-1","x",9,11,1.113,0.670649682786176,1
"MAST2","MAST2-2","x",6,4,0.879,0.622038979851576,1
"MAST2","MAST2-3","x",4,9,1.472,0.139447345752218,1
"MAST2","MAST2-4","x",7,7,1.016,0.950737230674532,1
"MAST2","MAST2-5","x",6,4,0.809,0.418921313734045,1
"MAST2","MAST2-6","x",3,1,0.795,0.339603809403381,1
"MAST2","MAST2-7","x",9,10,1.07,0.78898198103862,1
"MAST2","MAST2-8","x",10,8,0.836,0.481817636846083,1
"MAST3","MAST3-1","x",6,4,0.793,0.376677271376196,1
"MAST3","MAST3-2","x",4,7,1.277,0.351010981766745,1
"MAST3","MAST3-3","x",8,6,0.865,0.573618906089893,1
"MAST3","MAST3-4","x",7,4,0.76,0.292774802109451,1
"MAST3","MAST3-5","x",9,8,0.93,0.778668931857243,1
"MAST3","MAST3-6","x",5,3,0.818,0.435794385320416,1
"MAST3","MAST3-7","x",6,4,0.774,0.327203695317483,1
"MAST3","MAST3-8","x",6,5,0.989,0.965789204430303,1
"MAST4","MAST4-1","x",7,6,0.934,0.793213895833977,1
"MAST4","MAST4-2","x",4,3,0.9,0.686320189113315,1
"MAST4","MAST4-3","x",17,12,0.805,0.356972364407898,1
"MAST4","MAST4-4","x",7,10,1.209,0.458830610558886,1
"MAST4","MAST4-5","x",7,8,1.052,0.844296357356198,1
"MAST4","MAST4-6","x",11,10,0.938,0.795260037570499,1
"MAST4","MAST4-7","x",4,3,0.948,0.836760897537033,1
"MAST4","MAST4-8","x",6,7,1.096,0.724567746452413,1
"MATK","MATK-1","x",9,7,0.853,0.538670010509396,1
"MATK","MATK-2","x",9,5,0.698,0.164777923717608,1
"MATK","MATK-3","x",4,4,1.017,0.949298893711674,1
"MATK","MATK-4","x",3,4,1.184,0.518201539380944,1
"MATK","MATK-5","x",8,8,0.975,0.922203076060753,1
"MATK","MATK-6","x",4,3,0.875,0.601241539080073,1
"MATK","MATK-7","x",7,6,0.965,0.890413515211825,1
"MATK","MATK-8","x",5,6,1.147,0.601938366173874,1
"MELK","MELK-1","x",7,8,1.075,0.778769587209248,1
"MELK","MELK-2","x",5,6,1.036,0.893363520611368,1
"MELK","MELK-3","x",6,10,1.328,0.269497255711678,1
"MELK","MELK-4","x",6,8,1.174,0.536981036810489,1
"MELK","MELK-5","x",3,5,1.198,0.483027076778615,1
"MELK","MELK-6","x",9,7,0.888,0.644076978582659,1
"MELK","MELK-7","x",6,7,1.089,0.743550052907785,1
"MELK","MELK-8","x",5,10,1.506,0.116200311202346,1
"MERTK","MERTK-1","x",10,8,0.869,0.580600561009482,1
"MERTK","MERTK-2","x",3,5,1.18,0.505978909773388,1
"MERTK","MERTK-3","x",6,5,0.925,0.764785716737236,1
"MERTK","MERTK-4","x",8,8,0.95,0.842973016533076,1
"MERTK","MERTK-5","x",7,6,0.912,0.725830819017501,1
"MERTK","MERTK-6","x",7,5,0.8,0.392543445644094,1
"MERTK","MERTK-7","x",5,4,0.853,0.541457453214361,1
"MERTK","MERTK-8","x",5,7,1.271,0.358716469934897,1
"MET","MET-1","x",13,14,1.041,0.863317430142735,1
"MET","MET-2","x",9,9,1.032,0.902458415181725,1
"MET","MET-3","x",16,14,0.907,0.683290804215788,1
"MET","MET-4","x",6,7,1.116,0.672971077509282,1
"MET","MET-5","x",7,6,0.902,0.693659750417178,1
"MET","MET-6","x",8,8,0.987,0.961104764197107,1
"MET","MET-7","x",8,10,1.127,0.639974292525459,1
"MET","MET-8","x",8,9,1.057,0.826222254350456,1
"MEX3B","MEX3B-1","x",10,7,0.821,0.438450720231652,1
"MEX3B","MEX3B-2","x",10,11,1.115,0.668099565624369,1
"MEX3B","MEX3B-3","x",10,9,0.949,0.839297553326626,1
"MEX3B","MEX3B-4","x",8,11,1.169,0.53734159849062,1
