GeneSymbol,Type,TotalGuides,HitsDown,HitsUp,MinFoldChange,MedianFoldChange,MaxFoldChange,rhoDepleted,pvalueDepleted,fdrDepleted,rhoEnriched,pvalueEnriched,fdrEnriched
TBX1,x,4,0,0,0.865,0.9585,1.007,1.0,1.0,1.0,1.0,1.0,1.0
TBX15,x,4,0,0,0.95,1.3185,1.461,1.0,1.0,1.0,0.0476140432893175,0.11538,0.867278293354306
TBX3,x,4,0,0,0.8540000000000001,1.022,1.551,1.0,1.0,1.0,0.279009037634942,0.41847,1.0
TBX5,x,4,0,1,0.917,1.213,1.969,1.0,1.0,1.0,0.0594249121869919,0.13860999999999998,0.8946926624032312
TBX6,x,4,0,0,0.932,1.0245,1.178,1.0,1.0,1.0,0.7799777830834591,0.78137,1.0
TBXA2R,x,4,0,0,1.027,1.1455,1.433,1.0,1.0,1.0,0.242084031632996,0.38052,1.0
TC2N,x,4,0,0,1.118,1.2695,1.53,1.0,1.0,1.0,0.0954659500402607,0.20537,0.9476816811384468
TCAF2,x,4,0,0,1.036,1.097,1.152,1.0,1.0,1.0,0.472695290516448,0.59428,1.0
TCAIM,x,4,0,0,0.964,1.229,1.384,1.0,1.0,1.0,0.130416992646552,0.25968,0.9818800194174756
TCEAL1,x,4,0,0,1.062,1.103,1.275,1.0,1.0,1.0,0.6419218840460921,0.68429,1.0
TCEAL3,x,4,0,0,1.098,1.1445,1.432,1.0,1.0,1.0,0.415036612837856,0.55356,1.0
TCEAL5,x,4,0,0,0.877,1.0385,1.599,1.0,1.0,1.0,0.23486599467179606,0.37323,1.0
TCEAL6,x,4,0,1,1.087,1.4069999999999998,1.71,1.0,1.0,1.0,0.0334210709804565,0.08673,0.8169531847133757
TCEAL7,x,4,0,2,1.118,1.524,1.625,1.0,1.0,1.0,0.00743138432456537,0.02504,0.6494431478968792
TCEAL8,x,4,0,1,1.093,1.159,1.518,1.0,1.0,1.0,0.312753663128884,0.45388,1.0
TCEANC,x,4,0,0,1.042,1.102,1.383,1.0,1.0,1.0,0.448551798320795,0.5787800000000001,1.0
TCEANC2,x,4,0,0,1.211,1.311,1.4269999999999998,1.0,1.0,1.0,0.006440097308400661,0.02171,0.6247481259370314
ELOA,x,4,0,0,0.911,1.0265,1.118,1.0,1.0,1.0,1.0,1.0,1.0
