GeneSymbol,Type,TotalGuides,HitsDown,HitsUp,MinFoldChange,MedianFoldChange,MaxFoldChange,rhoDepleted,pvalueDepleted,fdrDepleted,rhoEnriched,pvalueEnriched,fdrEnriched
PINLYP,x,4,0,1,1.069,1.3055,3.039,1.0,1.0,1.0,0.00592701675388269,0.02011,0.607199921875
PIP4K2A,x,4,0,0,0.963,1.093,1.389,1.0,1.0,1.0,0.631382523393836,0.70526,1.0
PIP5K1B,x,4,0,0,1.008,1.138,1.198,1.0,1.0,1.0,0.470441876781356,0.61053,1.0
PIP5K1C,x,4,0,1,0.858,1.1055,1.735,1.0,1.0,1.0,0.273374778726045,0.42831,1.0
PIR,x,4,0,1,1.168,1.2405,1.61,1.0,1.0,1.0,0.0214343389659384,0.0652,0.6982061624649859
PITHD1,x,4,0,0,0.984,1.321,1.496,1.0,1.0,1.0,0.0947828158572168,0.20742,0.9144819706017456
PITPNC1,x,4,0,2,1.192,1.8165,2.655,1.0,1.0,1.0,0.00242733246794587,0.00861,0.5688360344827587
PITPNM2,x,4,0,1,1.102,1.2145,1.7,1.0,1.0,1.0,0.289908157411835,0.44417,1.0
PIWIL1,n,4,0,1,1.074,1.235,1.962,1.0,1.0,1.0,0.135956851307176,0.2746,0.9521813123074135
PIWIL2,x,4,0,1,0.906,1.0415,1.6030000000000002,1.0,1.0,1.0,0.391898482784704,0.54079,1.0
PJA2,x,4,0,1,1.147,1.2075,1.4,1.0,1.0,1.0,0.384374589714886,0.53371,1.0
PKD1L1,x,4,0,1,0.861,1.0985,1.715,1.0,1.0,1.0,0.288620038422074,0.443,1.0
PKD1L2,x,4,0,0,0.884,1.3769999999999998,1.531,1.0,1.0,1.0,0.0539212713141778,0.13249,0.8233245611183354
PKD1L3,n,4,0,1,1.079,1.4625,2.079,1.0,1.0,1.0,0.0402807237181118,0.10651,0.7803521080873898
PKD2,x,4,0,2,1.15,1.74,3.212,1.0,1.0,1.0,0.00340482299405662,0.01184,0.5792866412213741
PKD2L2,x,4,0,2,0.983,1.219,1.57,1.0,1.0,1.0,0.207232534185596,0.36472,0.9941271852274348
PKDCC,x,4,0,1,1.042,1.342,1.848,1.0,1.0,1.0,0.0587607314511256,0.14209000000000002,0.8313591521273341
