GeneSymbol,Type,TotalGuides,HitsDown,HitsUp,MinFoldChange,MedianFoldChange,MaxFoldChange,rhoDepleted,pvalueDepleted,fdrDepleted,rhoEnriched,pvalueEnriched,fdrEnriched
DSCAML1,x,4,3,0,0.455,0.5925,1.161,0.009113569962692079,0.030680000000000002,0.3317014705882353,0.8158488441001078,0.81292,1.0
AQP7,x,4,2,0,0.161,0.609,1.338,0.009115569889826059,0.030680000000000002,0.3317014705882353,0.552931009005156,0.65354,1.0
NOP10,x,4,3,0,0.257,0.583,0.882,0.009126025498441609,0.030719999999999997,0.33186663841807906,1.0,1.0,1.0
TMX1,x,4,1,1,0.48200000000000004,0.606,1.412,0.00913101075318572,0.03073,0.33186663841807906,0.4358298570961989,0.57682,1.0
NUBP2,x,4,3,1,0.415,0.6045,1.445,0.00914098647620712,0.03075,0.33189511575381136,0.3867601529722489,0.53218,1.0
KDM2A,x,4,1,0,0.42,0.5745,0.87,0.00916595620742848,0.03081,0.3323550507900677,1.0,1.0,1.0
GTF3C2,p,4,2,0,0.43,0.544,0.853,0.00919096942543123,0.030889999999999997,0.33284236189402483,1.0,1.0,1.0
ATP2A2,p,4,2,0,0.11800000000000001,0.5025,0.9109999999999999,0.009195793460082341,0.030889999999999997,0.33284236189402483,1.0,1.0,1.0
PLXND1,x,4,0,0,0.657,0.767,0.847,0.00922324371309282,0.030969999999999998,0.3335163661971831,1.0,1.0,1.0
CYCS,p,4,2,0,0.131,0.574,1.178,0.00924363886828259,0.031010000000000006,0.3337590934684685,0.795197944415846,0.79775,1.0
KCTD13,x,4,0,0,0.775,0.792,0.847,0.00928180136078867,0.03113,0.3347005340078696,1.0,1.0,1.0
PDSS2,x,4,2,0,0.106,0.508,1.0,0.00928788284824282,0.031139999999999998,0.3347005340078696,1.0,1.0,1.0
B4GALNT3,x,4,2,0,0.589,0.611,0.902,0.00928893706435715,0.03115,0.3347005340078696,1.0,1.0,1.0
OR10A3,x,4,0,0,0.63,0.7335,0.847,0.00930189810653349,0.03117,0.33472727528089885,1.0,1.0,1.0
MT1B,n,4,2,0,0.29600000000000004,0.563,1.11,0.00931097270256725,0.03121,0.3349686412128018,0.870163303027317,0.8406799999999999,1.0
MB21D2,x,4,1,0,0.57,0.769,0.847,0.00932977822452232,0.03132,0.3359606060606061,1.0,1.0,1.0
AGPAT2,x,4,1,1,0.48,0.5745,1.742,0.00936474832411064,0.03143,0.3369514582164891,0.10836641214195,0.22760999999999998,0.9543250712563034
CLNS1A,p,4,2,0,0.064,0.6409999999999999,1.048,0.00937460895295919,0.03151,0.3373738668158925,1.0,1.0,1.0
HSPB1,x,4,0,0,0.6859999999999999,0.8175,0.848,0.00938261161345556,0.03151,0.3373738668158925,1.0,1.0,1.0
KMT2B,x,4,3,0,0.292,0.524,1.028,0.00940280148152405,0.03154,0.3373738668158925,1.0,1.0,1.0
DICER1,x,4,2,0,0.34600000000000003,0.4925,0.825,0.009407882674941,0.03154,0.3373738668158925,1.0,1.0,1.0
ARF1,x,4,2,0,0.125,0.68,1.156,0.009421017993359721,0.03162,0.33804043624161073,0.8210919604695849,0.81623,1.0
ATP6V1F,x,4,2,0,0.271,0.627,1.4409999999999998,0.00943844918968507,0.03165,0.3380898882681564,0.39268065254899603,0.53804,1.0
PELI3,x,4,1,0,0.496,0.682,0.848,0.0094434905824912,0.03166,0.3380898882681564,1.0,1.0,1.0
CCDC136,x,4,2,0,0.27699999999999997,0.5385,1.057,0.00946171437111034,0.03168,0.3381145728643216,1.0,1.0,1.0
CDK2,x,4,2,0,0.349,0.579,1.194,0.009466442323602,0.0317,0.3381392299107143,0.7748389655675821,0.78275,1.0
MRPL22,x,4,2,0,0.381,0.5975,0.8490000000000001,0.00947012007765986,0.03172,0.33816385945343,1.0,1.0,1.0
BLM,x,4,3,1,0.22699999999999998,0.5965,1.52,0.00950731625487661,0.0318,0.33882775919732444,0.292014902035443,0.44082,1.0
RPN1,x,4,2,0,0.057999999999999996,0.6005,0.9590000000000001,0.009521842274656559,0.03185,0.3389826002227172,1.0,1.0,1.0
BSG,x,4,2,0,0.391,0.613,0.8490000000000001,0.00952197335694256,0.03185,0.3389826002227172,1.0,1.0,1.0
NUDT9,x,4,1,0,0.456,0.611,1.421,0.00955343375728503,0.03191,0.33943219254312745,0.42236178075465003,0.56497,1.0
POLD4,x,4,2,0,0.33299999999999996,0.6145,0.95,0.00956883789408162,0.031939999999999996,0.33956234705228033,1.0,1.0,1.0
ATP6AP2,x,4,3,0,0.15,0.5615,1.256,0.00957911611202347,0.03199,0.33990486381322954,0.685322630449202,0.72315,1.0
FOXM1,x,4,3,0,0.16,0.4685,1.047,0.0096135946817367,0.032080000000000004,0.3406717777777778,1.0,1.0,1.0
EIF3G,p,4,2,0,0.245,0.532,0.85,0.00962473108936931,0.032139999999999995,0.34105909595119244,1.0,1.0,1.0
SURF1,x,4,2,0,0.177,0.6555,1.263,0.00963119252619467,0.03216,0.34105909595119244,0.674731018679204,0.71685,1.0
FOSL2,x,4,2,0,0.527,0.58,1.455,0.009640933263825409,0.03217,0.34105909595119244,0.37351728747247204,0.51956,1.0
MTBP,x,4,2,0,0.077,0.537,1.004,0.00973119943449322,0.03242,0.3433286980609418,1.0,1.0,1.0
PPIG,x,4,3,0,0.268,0.489,1.07,0.00973413489895075,0.03242,0.3433286980609418,1.0,1.0,1.0
CTSA,x,4,0,0,0.6890000000000001,0.7659999999999999,0.851,0.00975073836307954,0.032510000000000004,0.3438162610619469,1.0,1.0,1.0
COX5A,x,4,3,0,0.275,0.54,0.919,0.0097549240487417,0.03252,0.3438162610619469,1.0,1.0,1.0
CATSPER1,x,4,2,1,0.226,0.5455,1.7369999999999999,0.00976012575416809,0.03252,0.3438162610619469,0.111395916319722,0.23267,0.9577257105943155
IDE,x,4,2,0,0.614,0.6195,1.2819999999999998,0.00977834564515308,0.03259,0.3443658651188502,0.643759448000917,0.69997,1.0
RPS17,x,4,3,0,0.18,0.5015,0.86,0.009814850430245471,0.03261,0.3443868232044199,1.0,1.0,1.0
INTS9,p,4,1,0,0.057999999999999996,1.0795,1.186,0.00982951584777375,0.03269,0.34504105466593044,0.46677443476954,0.60114,1.0
RPLP1,p,4,2,0,0.134,0.5505,1.409,0.0098488253961148,0.03274,0.3453780905077263,0.438983981078178,0.57929,1.0
TSPY8,x,4,3,0,0.331,0.5505,1.2229999999999999,0.009856676400960973,0.032760000000000004,0.3453984555984557,0.7348937131855849,0.75555,1.0
IPO7,x,4,3,0,0.23600000000000002,0.475,1.161,0.00986715060994778,0.03279,0.3454391184573003,0.816095571455736,0.81312,1.0
DDX3Y,x,4,2,0,0.17,0.534,0.873,0.00988025334222059,0.0328,0.3454391184573003,1.0,1.0,1.0
TJP2,x,4,2,1,0.479,0.598,1.682,0.0098933671569186,0.03285,0.3457751927312775,0.143937602048979,0.28171,0.9765428379106084
